team_1_id,team_1_home_goals,team_1_away_goals,team_1_home_received_goals,team_1_away_received_goals,team_1_home_w,team_1_home_t,team_1_home_l,team_1_away_w,team_1_away_t,team_1_away_l,team_2_id,team_2_home_goals,team_2_away_goals,team_2_home_received_goals,team_2_away_received_goals,team_2_home_w,team_2_home_t,team_2_home_l,team_2_away_w,team_2_away_t,team_2_away_l,match_season,matchday,winner,match_home_goals,match_away_goals
104,5,5,2,5,1,1,2,2,1,0,450,3,3,3,2,1,2,1,1,1,1,530,6,TIE,1,1
450,22,15,19,17,8,3,4,3,6,6,112,19,22,24,16,6,1,8,5,5,5,530,29,HOME,3,2
586,14,20,31,25,5,3,7,4,1,10,110,41,25,17,14,12,3,1,9,2,3,530,29,AWAY,1,2
61,16,27,22,12,5,3,4,7,2,4,57,18,14,16,18,4,5,3,2,8,3,468,24,TIE,2,2
584,5,7,16,8,2,3,2,1,0,6,115,4,5,15,8,3,1,3,1,1,5,530,13,HOME,2,1
584,5,4,12,8,2,3,2,1,0,5,102,15,16,9,12,2,1,3,4,3,0,530,12,TIE,0,0
16,24,16,30,25,4,4,6,3,3,9,2,27,33,24,15,7,5,3,5,6,3,155,28,AWAY,0,4
586,7,10,6,9,2,1,3,2,5,0,112,8,6,9,7,3,2,2,3,0,3,290,12,AWAY,1,2
2,16,25,19,13,3,5,3,4,4,2,24,15,10,22,17,5,0,6,2,4,4,155,20,TIE,1,1
94,8,0,4,4,3,1,0,0,2,1,95,5,4,6,5,1,1,1,1,0,3,635,6,HOME,2,1
66,2,7,3,9,0,0,2,2,0,0,73,4,11,3,5,0,2,1,2,0,0,619,4,AWAY,1,6
250,16,16,25,24,5,5,8,5,6,8,77,26,15,24,19,9,8,2,4,6,8,281,36,HOME,1,0
94,17,9,11,8,3,3,0,2,0,5,77,11,2,5,3,5,1,1,0,4,2,519,12,TIE,0,0
1044,30,26,45,25,8,5,6,5,1,13,73,34,33,23,16,12,2,5,11,0,8,151,37,HOME,1,0
64,52,33,17,16,18,1,0,14,2,3,61,30,39,38,16,11,3,5,9,3,7,468,37,HOME,5,3
2,26,27,16,37,7,1,9,8,6,3,28,24,17,38,20,8,3,6,4,2,11,474,33,HOME,4,0
89,5,2,8,4,3,1,2,0,0,3,80,1,3,4,11,0,0,5,1,2,1,519,8,HOME,2,0
11,5,8,5,5,2,3,1,3,2,1,3,10,8,8,8,2,4,1,3,0,2,474,11,AWAY,0,2
112,1,3,3,4,0,0,2,1,0,1,104,4,3,1,4,1,0,2,1,0,0,530,3,AWAY,1,3
445,28,15,37,29,7,3,7,0,5,12,1107,17,18,27,21,5,7,5,5,2,10,290,33,AWAY,2,4
299,0,6,14,2,0,0,2,1,1,2,92,3,6,5,4,0,1,1,2,1,1,281,5,AWAY,0,1
328,12,9,22,20,3,1,6,2,2,7,563,16,13,14,18,4,2,5,4,2,4,151,20,HOME,2,0
109,13,13,4,4,5,1,0,6,0,0,104,7,5,12,4,2,3,0,1,2,4,290,11,HOME,3,1
721,36,41,15,17,7,7,1,10,4,2,29,20,14,24,43,2,2,12,2,6,7,474,30,TIE,1,1
110,36,20,21,25,9,5,5,8,3,8,103,28,20,34,22,9,4,6,2,7,10,290,37,TIE,3,3
67,1,3,6,2,0,1,1,1,0,2,346,3,1,2,8,0,1,2,0,1,1,468,4,TIE,1,1
394,0,2,7,3,0,1,1,0,1,1,715,2,0,2,3,0,1,1,0,1,1,151,3,TIE,0,0
113,15,13,10,4,5,2,0,5,0,2,106,6,5,15,16,0,3,5,0,2,4,290,13,TIE,0,0
61,26,19,20,9,8,4,1,7,1,5,394,6,8,26,22,1,2,11,1,3,8,151,25,HOME,5,0
563,29,19,29,32,6,3,9,4,5,10,346,22,12,34,27,6,6,7,2,4,12,468,36,HOME,3,1
721,2,7,1,1,1,0,0,2,0,0,19,3,1,2,1,2,0,0,0,0,1,474,2,HOME,2,1
90,30,14,30,25,8,4,5,1,7,9,94,32,22,21,23,8,5,4,8,1,8,519,33,AWAY,0,2
77,14,10,15,7,6,3,3,1,7,5,79,19,12,15,20,4,5,4,3,5,4,519,24,AWAY,0,1
5,17,7,6,3,3,0,0,2,0,1,19,4,4,7,3,1,2,0,1,1,1,599,5,HOME,5,0
715,15,9,24,23,5,2,6,2,2,9,1044,25,12,30,17,7,3,3,3,0,10,151,25,HOME,2,0
340,9,8,10,23,2,1,5,2,2,3,346,4,5,17,13,0,3,4,1,2,5,468,14,HOME,2,1
61,1,3,6,1,0,1,0,1,0,1,338,0,3,2,0,0,1,0,1,1,0,468,2,TIE,1,1
338,3,3,3,1,1,1,0,1,1,1,1044,5,3,4,5,1,1,1,1,0,1,468,4,HOME,3,1
4,45,29,23,10,10,3,0,7,3,4,6,18,15,22,21,5,6,3,4,4,5,474,26,HOME,4,0
80,7,6,6,1,4,0,0,1,2,2,94,2,5,3,5,0,2,3,2,1,1,281,8,HOME,3,1
264,2,4,0,6,0,1,2,3,0,0,83,5,2,7,1,3,0,0,0,1,1,635,5,TIE,1,1
94,5,8,9,7,1,3,3,2,2,3,90,8,6,8,9,3,2,2,2,2,3,281,13,HOME,2,1
3,25,32,26,23,8,1,6,8,2,6,14,16,9,39,18,3,7,6,0,3,12,155,30,HOME,2,0
65,29,27,14,10,8,1,2,6,1,3,356,12,11,11,10,4,2,4,3,6,2,468,20,HOME,2,0
83,4,0,0,1,2,0,0,0,0,0,77,0,0,2,0,0,0,0,0,0,1,635,1,HOME,2,0
24,1,1,1,2,0,0,1,0,1,0,16,1,2,1,1,0,1,0,1,0,0,155,1,AWAY,1,2
106,2,4,13,6,0,1,3,0,1,3,586,5,4,3,6,2,0,2,1,3,0,290,7,AWAY,0,1
76,25,16,19,20,8,3,5,5,5,6,57,39,27,30,12,14,2,1,5,4,6,151,31,HOME,3,1
278,11,7,14,15,4,0,5,1,4,5,83,12,13,19,6,6,1,3,2,2,5,519,18,HOME,3,0
563,4,6,4,5,2,0,1,1,3,0,66,7,2,4,3,2,1,1,0,2,1,468,6,HOME,2,0
10,4,7,2,5,0,2,1,2,1,0,1,5,1,2,9,0,1,3,0,1,1,599,5,TIE,1,1
76,2,0,2,2,0,1,0,0,0,1,62,2,2,2,1,1,0,0,0,1,0,151,1,TIE,2,2
107,12,15,28,15,4,1,6,1,6,6,104,22,16,17,19,5,2,5,3,6,3,530,23,HOME,1,0
328,16,12,20,18,6,0,6,3,3,6,338,24,28,12,12,8,2,2,7,1,4,468,23,HOME,2,1
397,13,7,16,10,4,2,2,2,1,7,61,19,16,7,8,6,3,1,5,1,2,151,17,AWAY,1,2
78,22,16,10,7,10,2,1,5,6,2,94,17,10,16,19,2,6,6,2,5,5,281,25,HOME,2,0
3,1,1,1,1,0,1,0,0,2,0,721,7,1,1,1,2,0,0,0,1,0,599,2,TIE,1,1
470,9,12,26,27,0,5,8,3,3,9,586,21,16,12,14,8,1,5,3,10,1,290,27,AWAY,1,2
450,17,11,12,12,6,3,3,3,5,4,109,29,17,13,10,11,1,0,7,2,3,530,23,HOME,2,1
100,21,8,10,13,4,3,1,2,3,4,107,14,11,23,11,4,3,2,1,1,6,290,16,HOME,3,2
340,1,2,3,2,0,0,1,1,0,1,64,7,2,1,2,2,0,0,1,0,0,468,2,AWAY,1,2
28,14,9,21,11,6,0,4,1,2,7,16,21,12,22,17,5,2,3,2,3,5,474,19,HOME,2,0
65,36,35,19,12,10,2,2,9,1,5,57,26,14,19,20,7,5,3,2,8,4,468,28,HOME,3,0
73,14,11,16,7,4,2,1,1,3,4,1044,9,9,12,9,2,3,2,2,1,5,468,14,HOME,3,2
67,6,6,7,13,2,0,6,1,4,2,563,11,9,11,12,3,1,4,2,2,3,151,14,AWAY,0,3
559,37,23,27,20,11,3,4,5,5,9,745,19,17,25,16,7,8,4,4,4,10,281,36,AWAY,0,3
100,28,25,18,20,7,3,4,7,3,4,584,17,14,26,24,4,4,7,3,1,9,530,27,HOME,2,1
356,16,13,12,13,6,3,5,4,7,2,1044,15,11,24,19,4,4,5,3,1,10,468,26,HOME,2,1
65,0,3,1,0,0,0,0,1,0,0,58,1,0,0,0,1,0,0,0,0,0,619,1,,,
1107,10,8,24,18,2,2,7,2,1,10,471,25,13,17,22,5,1,6,3,4,5,530,23,AWAY,1,2
397,5,4,8,4,1,2,1,1,1,3,73,10,5,9,4,3,1,1,0,2,2,468,8,HOME,3,0
103,21,17,31,19,7,4,6,2,6,10,445,29,15,37,29,8,3,7,0,5,12,290,34,HOME,3,1
563,23,12,24,26,4,3,7,3,3,9,340,16,19,21,31,4,2,9,6,2,6,468,28,HOME,3,1
397,15,9,18,11,5,3,2,2,2,7,62,18,13,15,16,5,3,3,2,3,5,151,20,HOME,1,0
92,10,10,8,5,3,0,2,4,1,2,88,8,7,10,4,3,2,1,2,0,4,519,11,AWAY,1,2
104,6,8,11,4,2,0,1,1,1,2,584,6,5,7,4,1,1,1,2,0,2,638,7,HOME,2,0
100,32,20,20,19,8,4,1,5,4,6,445,24,12,30,24,6,3,6,0,4,9,290,27,HOME,2,1
86,5,9,7,2,2,0,1,3,1,1,299,3,4,10,5,0,3,1,0,3,2,635,8,HOME,4,1
113,2,11,8,0,1,0,0,2,0,1,584,1,1,6,3,1,0,1,0,0,2,530,3,HOME,2,0
340,3,3,7,7,0,2,2,1,1,3,61,12,8,1,6,3,2,0,3,1,0,151,8,AWAY,0,3
80,15,12,21,16,7,0,4,1,5,7,87,20,7,14,27,3,4,6,3,1,7,281,23,HOME,2,1
328,5,5,6,3,2,0,1,0,3,1,68,8,1,10,6,2,0,1,0,0,4,468,6,HOME,2,0
63,12,7,28,19,3,3,4,0,2,9,394,5,8,21,16,1,2,8,1,2,7,151,20,HOME,1,0
24,17,14,24,18,6,0,6,3,4,5,14,11,7,33,16,2,5,6,0,2,9,155,23,HOME,2,1
98,1,2,3,2,1,0,1,1,0,2,108,6,4,1,0,3,0,0,2,0,0,530,4,AWAY,0,2
95,10,7,11,7,2,4,0,2,1,3,559,8,7,8,5,3,2,1,3,1,2,519,11,TIE,1,1
29,13,10,17,23,2,1,7,2,2,5,3,15,15,12,10,4,4,2,6,0,3,474,18,AWAY,1,4
115,6,8,10,13,2,2,5,1,4,4,470,6,6,20,16,0,5,4,1,2,6,290,17,TIE,1,1
10,16,9,31,24,4,2,6,1,2,10,8,11,12,34,24,3,1,9,0,4,8,155,24,HOME,5,1
67,12,9,14,18,4,1,8,2,5,4,715,13,7,23,23,4,2,6,1,2,9,151,23,HOME,3,0
12,9,9,7,9,2,2,1,3,0,2,3,7,9,8,13,1,1,3,2,1,2,155,9,AWAY,2,6
90,4,1,1,5,2,1,1,1,2,1,745,5,2,8,4,2,1,1,0,0,4,281,7,HOME,1,0
745,8,7,13,6,3,3,1,1,3,5,82,8,9,8,4,4,1,3,2,5,1,281,15,TIE,1,1
82,16,14,14,7,6,1,4,3,8,2,558,19,17,25,18,4,4,5,2,2,7,281,23,HOME,3,1
471,16,10,11,14,3,0,4,2,2,3,110,21,12,8,6,5,2,0,4,1,2,530,13,AWAY,1,2
99,5,6,5,5,1,1,1,1,1,1,584,2,2,8,6,1,0,2,0,0,3,530,5,HOME,2,1
559,5,15,9,3,2,1,1,3,0,2,558,7,6,7,6,1,3,1,1,1,2,281,8,HOME,2,1
5890,24,18,40,36,3,5,9,4,3,10,99,18,25,23,22,4,8,6,6,4,6,530,33,AWAY,1,3
471,22,12,12,21,4,5,2,3,4,4,104,12,7,21,10,3,6,2,1,3,7,290,21,HOME,3,0
92,33,22,27,20,9,3,6,7,3,8,83,22,24,28,16,9,3,6,5,5,8,519,35,AWAY,2,3
73,3,2,2,1,1,0,0,0,1,0,58,1,1,3,2,0,0,1,0,0,1,468,1,HOME,3,1
5,22,28,14,12,6,3,1,9,0,3,6,13,12,16,16,4,1,6,2,4,5,155,21,HOME,3,1
1044,5,6,5,5,1,1,1,2,0,1,62,4,1,5,4,2,0,1,0,1,2,468,5,HOME,3,1
67,24,18,23,25,8,1,10,4,8,7,64,55,34,12,10,17,2,0,13,5,1,151,37,AWAY,2,3
86,25,21,8,9,8,4,0,7,4,2,558,10,12,22,12,4,5,4,1,4,7,519,24,TIE,2,2
113,6,12,9,2,3,0,1,2,2,1,450,3,3,5,3,1,2,2,1,1,2,530,8,HOME,2,0
77,8,7,12,11,2,4,2,0,5,3,298,9,8,7,12,2,3,3,3,3,2,281,15,HOME,1,0
92,29,18,23,16,8,3,5,6,2,7,86,35,24,11,10,12,4,0,8,4,3,519,30,AWAY,1,2
108,17,15,11,5,7,2,2,6,2,4,103,8,10,19,16,2,4,5,1,5,6,290,22,AWAY,0,1
103,7,4,9,9,2,1,3,0,3,3,102,11,12,11,3,3,1,2,2,2,2,290,11,AWAY,1,2
1106,3,5,7,5,1,0,1,1,0,1,103,7,0,3,5,1,0,1,0,0,2,638,3,HOME,1,0
104,25,18,19,23,5,2,6,4,6,4,100,28,25,16,20,7,3,4,7,3,3,530,26,AWAY,3,4
76,2,0,0,2,0,2,0,0,1,0,66,5,1,1,2,1,0,1,0,1,0,468,2,TIE,1,1
86,33,22,10,10,11,4,0,7,4,3,278,21,9,24,22,6,2,7,1,5,8,519,28,HOME,3,1
715,0,0,2,0,0,1,0,0,1,1,67,2,0,0,4,0,0,2,0,1,0,151,2,TIE,0,0
471,12,8,9,11,2,0,3,2,1,3,99,8,8,6,8,2,2,2,2,2,1,530,10,AWAY,1,2
88,24,17,30,16,8,4,4,4,1,11,78,23,18,13,10,10,5,1,5,8,3,519,31,AWAY,0,1
102,4,3,5,1,1,0,1,0,1,1,104,3,1,2,3,0,2,0,1,0,1,290,3,AWAY,0,1
3,13,16,15,15,4,1,4,4,2,4,18,25,14,15,3,9,0,0,3,3,4,155,18,AWAY,0,1
103,8,12,23,17,2,4,6,1,5,8,109,28,27,8,8,11,2,0,12,1,0,290,25,AWAY,0,1
78,2,3,3,1,1,1,0,1,1,1,278,4,1,3,3,2,0,1,0,1,1,281,4,TIE,1,1
1044,22,14,32,28,5,6,7,3,1,13,73,33,21,28,17,11,3,4,3,7,7,468,34,TIE,0,0
99,24,19,20,15,5,6,2,3,7,5,110,29,14,14,15,9,3,3,5,3,5,290,27,TIE,1,1
103,8,11,21,16,2,4,5,1,5,7,107,17,15,26,15,5,5,3,2,2,7,290,23,TIE,1,1
92,18,15,17,11,4,2,3,5,2,4,94,20,14,15,13,4,4,2,4,0,6,519,19,AWAY,1,2
356,20,14,19,14,8,3,5,4,9,4,73,31,21,28,16,10,3,4,3,6,7,468,32,HOME,3,1
721,35,39,15,16,7,6,1,9,4,2,9,20,23,22,28,5,3,7,5,5,4,474,28,TIE,2,2
24,17,16,34,27,4,5,7,2,5,8,2,22,20,15,37,6,1,9,6,6,3,474,30,TIE,2,2
76,9,9,7,9,2,3,1,2,4,1,58,10,9,13,7,3,2,2,1,0,5,468,12,HOME,2,1
109,29,19,14,10,11,1,0,8,2,3,449,13,9,21,25,1,3,9,3,1,8,530,24,HOME,2,0
115,3,0,2,4,2,0,2,0,1,2,103,4,5,5,4,1,1,1,1,2,1,530,6,HOME,1,0
5890,4,11,16,9,0,2,3,2,2,3,471,15,8,9,12,3,0,3,2,1,3,530,11,TIE,2,2
57,12,16,10,6,4,2,1,4,1,1,76,8,4,5,10,2,2,3,2,2,2,151,12,TIE,1,1
5,28,22,13,9,6,1,2,5,2,2,11,10,9,11,10,3,4,2,3,2,4,474,17,HOME,2,0
64,12,9,3,4,4,0,0,4,1,0,338,12,4,5,3,4,1,0,1,1,2,468,8,HOME,2,1
94,1,4,0,3,0,1,2,2,1,0,95,2,2,4,2,0,3,0,0,2,1,281,5,TIE,0,0
100,35,21,20,25,8,5,2,6,4,6,99,25,21,22,17,5,7,3,3,8,5,290,30,TIE,2,2
92,9,16,13,11,2,3,4,5,2,4,80,11,10,19,11,6,0,3,1,3,7,281,19,HOME,3,2
4,3,0,2,0,1,0,0,0,0,1,18,1,0,3,1,0,1,0,0,0,1,599,1,HOME,3,0
99,12,19,19,16,3,4,5,4,3,5,102,33,30,13,19,6,2,4,7,4,1,530,23,AWAY,1,2
5,7,8,3,6,2,1,1,3,0,1,18,11,8,7,2,4,0,0,1,2,1,155,7,AWAY,0,3
12,1,2,3,3,0,0,1,0,0,1,24,1,3,1,3,0,0,1,1,0,0,474,1,AWAY,1,3
341,5,4,4,5,1,1,1,1,0,1,65,3,4,2,5,1,0,1,1,1,0,619,4,TIE,1,1
16,3,4,9,2,1,1,0,0,1,2,19,5,2,4,3,2,1,0,0,0,2,474,4,HOME,2,1
250,4,5,6,4,2,2,2,2,3,2,278,11,4,10,8,4,1,2,1,2,3,281,12,TIE,0,0
397,8,4,10,6,3,1,1,1,1,4,76,8,3,4,8,2,2,2,2,1,2,151,10,HOME,1,0
346,7,3,1,4,3,0,1,1,0,0,73,4,6,3,3,1,0,1,2,0,1,151,4,HOME,2,1
90,4,2,5,4,1,1,1,0,1,1,82,6,1,2,4,1,2,0,0,1,1,519,4,TIE,1,1
721,4,2,5,3,1,1,0,0,1,1,8,0,3,6,0,0,1,0,0,1,2,155,3,HOME,3,2
29,1,3,4,3,0,0,1,0,1,1,17,4,3,1,2,1,0,1,1,0,0,474,2,AWAY,1,3
745,4,2,8,4,1,1,1,0,0,4,81,14,4,3,5,2,2,0,2,0,1,281,6,HOME,2,1
16,7,6,14,10,1,2,2,1,2,3,6,9,11,6,8,2,3,1,3,1,1,474,10,AWAY,2,3
61,10,8,1,4,3,1,0,3,1,0,64,8,7,3,0,3,1,0,3,1,0,151,7,TIE,1,1
16,25,15,31,23,5,3,5,3,3,8,11,16,20,18,15,4,6,4,6,3,4,474,26,AWAY,1,2
471,9,5,4,4,3,0,0,1,1,1,445,3,2,5,2,1,1,1,0,1,2,290,5,HOME,3,1
62,5,3,1,2,1,0,0,2,0,0,74,3,2,5,6,0,1,1,0,0,1,619,2,HOME,5,2
745,19,18,27,16,7,8,4,4,4,11,80,28,20,28,22,11,3,5,3,8,8,281,37,AWAY,0,2
24,12,6,20,13,4,0,5,0,3,4,17,13,7,14,11,3,4,2,1,2,4,155,15,HOME,2,0
563,4,4,2,2,1,0,1,1,0,1,76,2,2,4,3,1,0,1,1,0,1,619,3,HOME,4,0
108,5,4,1,0,2,0,0,2,0,0,115,2,0,1,4,1,0,2,0,0,1,530,3,HOME,1,0
108,21,22,18,6,9,2,2,7,3,5,1107,13,12,23,19,3,6,5,3,2,9,290,27,HOME,2,0
11,7,8,6,8,2,3,2,3,2,2,12,8,14,15,14,1,2,4,2,3,2,474,13,AWAY,2,3
5890,1,5,6,5,0,0,2,2,0,1,113,2,11,8,1,1,0,1,2,0,1,530,4,AWAY,1,4
3,21,27,25,19,7,1,5,6,2,6,12,29,20,17,22,6,5,3,5,4,4,155,26,AWAY,1,3
278,16,5,12,13,4,3,2,1,3,4,95,10,5,7,7,2,6,1,2,4,2,281,16,TIE,1,1
6,9,13,7,8,2,3,1,4,1,1,24,6,9,13,10,2,1,3,1,1,4,474,11,TIE,3,3
102,29,37,25,17,7,5,4,9,3,5,445,28,14,34,29,7,3,7,0,5,11,290,32,TIE,0,0
94,28,21,26,26,5,8,6,5,6,8,278,31,15,29,21,9,6,4,2,8,9,281,37,HOME,1,0
73,6,13,3,6,1,2,1,4,0,0,397,4,7,7,7,0,2,2,1,1,2,619,7,HOME,2,1
3,5,6,5,2,2,1,0,2,0,1,28,5,1,3,9,1,0,3,0,1,1,474,5,HOME,2,0
1106,4,6,10,10,1,0,3,1,0,2,488,4,7,5,10,0,1,2,2,1,1,638,7,AWAY,0,3
18,14,12,11,2,5,0,0,2,2,2,24,8,2,14,11,2,0,4,0,2,3,155,10,HOME,3,0
559,10,16,10,5,5,1,1,3,2,2,250,6,5,6,8,2,2,3,2,3,2,281,13,HOME,1,0
18,1,4,1,3,0,1,1,2,0,0,721,3,7,1,2,1,1,0,2,0,0,474,3,AWAY,1,3
397,16,12,24,15,5,4,4,2,2,9,346,17,17,16,18,6,2,5,4,5,4,151,25,TIE,0,0
63,0,3,4,3,0,0,1,0,0,1,57,2,3,0,1,1,0,0,1,0,0,619,1,AWAY,0,3
584,25,32,35,14,9,2,6,5,5,8,110,33,17,17,22,9,4,5,7,3,7,290,34,AWAY,1,2
112,17,22,34,25,4,7,7,5,4,9,584,26,32,35,16,9,2,7,5,5,8,290,35,TIE,3,3
80,19,13,22,18,8,1,4,1,6,7,250,11,10,19,19,3,3,7,3,5,6,281,26,HOME,3,1
563,32,20,28,27,9,4,6,6,3,10,340,27,18,35,30,5,8,6,4,4,11,151,37,HOME,3,0
61,6,8,8,5,1,2,1,2,0,1,64,10,8,2,3,3,0,0,4,0,0,468,6,AWAY,1,2
328,5,4,6,5,1,0,2,1,1,2,1044,10,2,7,5,3,1,0,1,0,2,151,6,HOME,4,0
104,4,4,1,4,1,0,2,2,0,0,107,3,4,6,3,1,1,1,0,1,1,530,4,HOME,3,1
28,19,15,33,19,6,2,6,3,2,10,15,15,22,35,27,4,2,9,4,2,8,474,28,TIE,1,1
584,2,3,12,6,1,1,2,0,0,5,100,10,4,2,9,2,2,1,2,2,0,530,8,TIE,0,0
745,15,10,21,9,5,5,1,2,3,8,90,17,10,15,15,6,4,3,3,2,6,281,23,HOME,3,0
103,21,16,29,19,7,4,6,2,6,9,584,25,29,32,14,9,2,6,5,4,8,290,33,HOME,3,0
67,6,5,6,10,2,0,5,1,3,2,1044,12,10,9,9,3,2,2,3,0,3,151,12,HOME,2,1
95,4,1,2,2,1,0,0,0,0,1,88,0,2,4,0,0,0,0,0,0,1,635,1,HOME,4,2
1044,2,3,4,4,0,1,1,1,0,1,65,6,8,1,2,1,1,0,2,0,0,468,3,AWAY,1,3
12,10,10,8,12,2,2,2,3,1,2,18,18,12,11,3,6,0,0,2,2,2,155,11,AWAY,1,3
92,3,6,5,5,0,1,2,2,1,1,87,5,3,3,12,0,2,2,1,1,1,281,6,TIE,2,2
108,35,28,15,16,9,5,2,10,2,2,449,17,10,31,27,2,4,9,3,2,10,530,29,HOME,6,0
299,4,8,21,8,0,3,3,1,1,6,88,13,10,7,14,3,1,3,3,2,2,281,13,TIE,2,2
250,2,4,3,3,1,0,2,1,3,0,88,7,4,3,11,1,1,2,1,0,2,281,6,HOME,2,1
58,5,8,8,4,1,2,1,1,0,3,328,6,5,6,3,3,0,1,0,3,1,468,7,TIE,2,2
558,15,13,16,10,3,4,2,2,2,4,745,9,7,13,7,3,4,1,1,3,5,281,16,TIE,0,0
98,7,6,7,10,2,2,3,3,0,4,113,9,14,12,6,3,2,2,2,3,2,530,13,TIE,1,1
80,13,12,21,15,6,0,4,1,4,7,86,18,19,21,5,8,1,2,5,2,4,281,21,AWAY,2,4
11,4,5,1,3,1,2,0,2,1,0,2,3,1,2,8,1,0,2,0,2,1,474,5,TIE,1,1
102,25,35,24,16,6,4,4,8,2,5,106,12,9,28,29,1,5,9,0,6,8,290,28,TIE,1,1
471,13,8,8,11,3,2,1,2,2,3,110,12,7,7,8,4,1,2,3,1,2,290,12,TIE,1,1
12,4,5,3,6,1,2,1,1,2,0,1,5,2,3,9,0,1,3,0,2,1,599,7,TIE,1,1
57,17,12,14,17,4,4,3,2,6,3,66,24,12,15,10,6,4,1,3,3,5,468,21,HOME,2,0
77,12,12,16,12,4,6,2,2,6,4,81,39,22,8,15,9,3,1,7,3,1,281,23,TIE,0,0
86,15,19,21,5,7,1,2,5,2,4,559,18,18,16,6,7,2,1,3,4,4,281,20,HOME,2,0
9,21,24,25,32,5,3,8,5,5,6,19,33,22,32,25,7,4,5,5,1,10,474,31,AWAY,1,4
94,1,1,0,3,0,0,2,1,1,0,298,4,1,0,6,1,1,1,1,0,0,281,3,AWAY,0,1
445,11,9,19,10,4,1,3,0,3,5,103,7,6,15,9,2,3,3,0,3,5,290,15,HOME,2,1
110,31,15,16,17,9,4,3,6,3,7,471,31,15,20,31,5,8,4,3,5,7,290,31,TIE,2,2
250,10,10,19,15,3,3,6,3,5,6,90,18,12,15,17,6,4,4,4,2,6,281,25,AWAY,0,2
338,21,25,25,19,7,2,7,7,3,7,1044,29,15,37,24,7,5,5,4,0,12,151,32,HOME,2,0
17,13,8,14,11,3,4,2,2,2,4,8,7,10,21,14,2,1,5,0,4,5,155,16,TIE,1,1
64,29,23,5,9,11,0,0,10,1,0,356,13,11,11,10,5,2,4,3,6,2,468,21,HOME,2,0
584,6,6,1,3,2,1,1,2,1,1,1107,4,2,6,4,2,0,2,1,0,3,290,7,HOME,2,1
558,22,20,31,21,5,4,6,2,4,9,94,24,14,19,24,3,7,6,3,5,6,281,29,HOME,3,2
346,4,5,19,13,0,4,4,1,2,6,354,7,8,11,8,3,3,3,3,2,3,468,16,TIE,0,0
62,19,19,31,15,7,5,3,4,3,9,64,44,26,9,12,16,0,0,12,2,1,468,30,TIE,0,0
112,25,24,29,22,7,2,9,5,5,7,584,24,22,32,26,6,4,8,6,1,10,530,34,AWAY,2,3
67,12,12,28,12,5,5,3,3,2,8,68,18,6,22,26,3,3,7,1,3,9,468,25,TIE,0,0
64,12,9,4,1,4,1,0,4,2,0,715,7,2,11,13,1,1,4,0,1,4,151,10,HOME,4,1
10,5,6,20,12,3,1,3,1,1,7,9,14,11,13,11,4,3,1,2,3,3,155,15,HOME,2,1
92,29,19,25,16,8,3,5,6,2,8,558,18,13,22,15,5,6,5,2,7,7,519,31,AWAY,0,1
563,14,11,11,14,4,1,4,3,2,3,354,5,9,15,8,2,2,4,2,1,6,151,16,HOME,3,2
470,0,0,5,7,0,1,2,0,0,2,584,4,5,1,2,1,1,1,1,0,1,290,4,AWAY,0,5
3,1,1,5,3,0,0,1,0,0,2,11,4,3,1,3,1,1,0,1,0,0,155,2,AWAY,1,3
721,30,23,14,8,8,5,1,8,2,4,9,22,19,25,21,5,5,4,4,3,7,155,27,HOME,5,0
16,19,13,26,19,2,4,5,2,2,8,5,23,28,14,12,7,3,1,9,0,3,155,22,AWAY,2,3
65,45,36,22,12,12,2,2,9,1,7,64,46,26,13,12,17,0,0,12,2,2,468,32,HOME,4,0
15,16,11,29,16,5,4,4,3,2,8,18,27,18,16,15,9,1,3,5,4,4,155,25,AWAY,0,1
64,53,34,12,10,16,2,0,13,5,1,394,10,11,44,31,2,3,14,1,3,14,151,36,HOME,5,0
15,15,19,32,21,4,2,7,4,0,8,29,17,13,23,31,2,1,10,2,3,7,474,24,HOME,2,0
18,26,12,11,12,8,1,1,4,2,4,15,12,16,27,20,3,0,7,3,0,7,474,19,HOME,3,1
63,3,4,7,8,1,0,3,0,1,3,74,3,3,10,7,0,2,2,0,1,3,619,7,HOME,2,0
82,21,17,14,13,7,4,3,6,3,5,558,10,12,22,13,4,5,5,1,6,7,519,27,TIE,0,0
102,14,16,9,7,2,1,1,4,2,0,115,4,1,9,8,3,0,3,0,1,3,530,9,HOME,7,1
107,14,11,24,11,4,3,2,1,1,7,102,15,18,18,7,4,2,3,3,2,4,290,17,HOME,3,1
73,27,20,25,15,8,2,4,3,6,6,76,21,20,17,17,5,7,3,5,6,3,468,28,AWAY,2,3
586,26,19,14,16,10,2,5,4,13,1,98,29,20,17,17,11,4,3,5,7,5,290,34,HOME,2,0
77,21,18,19,12,9,4,5,3,8,6,86,38,26,11,10,14,4,0,10,4,3,519,34,AWAY,0,1
57,33,20,24,22,9,6,3,4,8,7,64,52,30,16,16,18,1,0,13,2,3,468,36,HOME,2,1
19,31,18,31,22,6,4,4,4,1,10,17,16,22,25,16,6,2,6,4,6,5,474,28,TIE,3,3
77,14,8,11,4,6,3,1,1,7,3,558,7,10,19,11,2,5,4,1,3,6,519,20,TIE,1,1
16,27,17,34,27,5,5,6,4,4,9,2,26,23,16,37,7,1,9,7,6,3,474,32,AWAY,1,3
